project_id,lead_id,entry_id,af,excerpt,original_af_tags,entry_created,geoWidget,scaleWidget,matrix2dWidget,dateRangeWidget,matrix1dWidget,multiselectWidget,organigramWidget
3939,118436,758659,2341,"But many children are already flocking to the tent school, where teachers provide a distraction and badly-needed psychological support to the children, many of whom have lost family members.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['education', 'health', 'capacities & response->system functionality', 'capacities & response->system functionality'], 'dateRangeWidget': ['19-09-2023'], 'multiselectWidget': ['children (< 18 years)']}",2023-09-20 06:14:42.637774+00:00,[60875],['fairly reliable'],"[['education', 'capacities & response->system functionality'], ['health', 'capacities & response->system functionality']]",['19-09-2023'],,['children (< 18 years)'],
3939,118436,758660,2341,"The UN Educational, Scientific and Cultural Organization has said the quake impacted around one million school children.","{'geoWidget': [60875], 'scaleWidget': ['major'], 'matrix2dWidget': ['education', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['19-09-2023'], 'multiselectWidget': ['children (< 18 years)']}",2023-09-20 06:14:42.816106+00:00,[60875],['major'],"[['education', 'humanitarian conditions->humanitarian conditions']]",['19-09-2023'],,['children (< 18 years)'],
3939,118436,758661,2341,"It damaged or destroyed 530 schools and 55 boarding facilities, and classes were suspended in about 40 municipalities in the Al-Haouz, Chichaoua and Taroudant provinces.","{'geoWidget': [60875, 60909, 60910, 60935], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['education', 'scope & scale->damages & losses'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:14:42.969758+00:00,"[60875, 60909, 60910, 60935]",['fairly reliable'],"[['education', 'scope & scale->damages & losses']]",['19-09-2023'],,,
3939,118437,758475,2341,"The number of injured people treated by the Ministry of Health and Social Protection following the Al Haouz earthquake reached 13,919 cases until Monday September 18, 2023, including 1,077 seriously injured and 4,551 lightly injured.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian profile->casualties'], 'matrix2dWidget': ['health', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['18-09-2023']}",2023-09-20 04:21:13.037249+00:00,"[60875, 60909]",['fairly reliable'],"[['health', 'capacities & response->government and local authorities']]",['18-09-2023'],['humanitarian profile->casualties'],,
3939,118438,758720,2341,"According to Unicef , initial estimates indicate that around 100,000 children were affected by the powerful earthquake that struck Morocco late in the night of September 8-9, which represents a third of the estimated number of people affected in disaster areas.","{'matrix2dWidget': ['cross', 'humanitarian conditions->humanitarian conditions']}",2023-09-20 06:14:43.650488+00:00,,,"[['cross', 'humanitarian conditions->humanitarian conditions']]",,,,
3939,118438,758706,2341,"The Al Haouz earthquake lasted less than a minute, but its consequences will last a lifetime for the many children who lost at least one parent in this tragedy. These children who have suddenly become orphans find themselves exposed, today, to the risks of neglect, abuse and exploitation, not to mention the psychological and physical after-effects .","{'matrix2dWidget': ['protection', 'health', 'humanitarian conditions->risks & vulnerabilities', 'humanitarian conditions->risks & vulnerabilities']}",2023-09-20 06:14:43.582114+00:00,,,"[['protection', 'humanitarian conditions->risks & vulnerabilities'], ['health', 'humanitarian conditions->risks & vulnerabilities']]",,,,
3939,118438,758859,2341,"In the meantime, the young survivors of the Al Haouz earthquake are potential victims and their care is another emergency added to an already long list. “In the villages we visited, children of all ages are going through difficult times, but these are perhaps not the worst of their lives. These miracles were able to escape the earthquake, but they would perhaps not have the same luck in the face of predators and the hazards of life. A protection system must be activated without delay,” tells us one of the volunteers who are fighting on the ground to provide assistance to the populations devastated by the tragedy.","{'matrix2dWidget': ['protection', 'humanitarian conditions->humanitarian conditions']}",2023-09-20 06:14:45.915216+00:00,,,"[['protection', 'humanitarian conditions->humanitarian conditions']]",,,,
3939,118438,758860,2341,"Today, more than a week after the tragedy, the exact number of children orphaned by the earthquake is not yet known, but an identification operation is currently underway. It is led by the Ministry of Solidarity, Social Integration and Family . “This initiative will make it possible to identify children and orphans affected by the earthquake and offer them specific services through child protection support centers (CAPE), through an information system for the monitoring of the child in the protection circuit, and also through the child protection units (UPE)”, indicates to “Matin” Aawatif Hayar.","{'matrix2dWidget': ['cross', 'capacities & response->government and local authorities']}",2023-09-20 06:14:45.980543+00:00,,,"[['cross', 'capacities & response->government and local authorities']]",,,,
3939,118438,758865,2341,"Ms. Hayar also specifies that all the human, material and logistical resources of the ministry are mobilized to support the families and people affected, with the support of National Mutual Assistance and the Social Development Agency, and in close collaboration collaboration with local authorities, ministerial departments and the Mohammed V Foundation for Solidarity. “In short, the ministry has adopted a set of measures focusing on immediate and urgent needs, while planning other actions to be put in place to help families and people in vulnerable and precarious situations, in order to mitigate the consequences of the Al Haouz earthquake,” summarizes Aawatif Hayar.","{'matrix2dWidget': ['cross', 'capacities & response->government and local authorities']}",2023-09-20 06:14:46.047091+00:00,,,"[['cross', 'capacities & response->government and local authorities']]",,,,
3939,118439,758927,2341,"The census operation of the inhabitants of damaged buildings in the affected provinces following the earthquake of September 8 takes place in accordance with the High Instructions of His Majesty King Mohammed VI during the working meeting chaired by the Sovereign on September 14, 2023 at the Palace Royal de Rabat, dedicated to the activation of the emergency program for the rehousing of disaster victims and the care of the categories most affected by the earthquake .","{'geoWidget': [60875, 60935], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:27:10.049486+00:00,"[60875, 60935]",['fairly reliable'],"[['shelter', 'capacities & response->government and local authorities']]",['19-09-2023'],,,
3939,118441,758723,2341,"Arriving the day after the earthquake of September 8, the NGO “World Central Kitchen” prepares and delivers, every day, thousands of hot meals to the inhabitants of the douars hit hard by the earthquake.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['food', 'capacities & response->international actors'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:14:43.761171+00:00,[60875],['fairly reliable'],"[['food', 'capacities & response->international actors']]",['19-09-2023'],,,
3939,118441,758724,2341,"Chef Taki Kabbaj , member of the “ Chefs 4 Good ” collective , did not hesitate to come from Casablanca to set up the operation. “We were contacted to come and set up the WCK system in Morocco.  The day before yesterday, we prepared 9,000 place settings, yesterday 14,000 and today (Sunday, Editor’s note) 17,000.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['food', 'capacities & response->international actors'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:14:43.871837+00:00,[60875],['fairly reliable'],"[['food', 'capacities & response->international actors']]",['19-09-2023'],,,
3939,118442,758492,2341,"The operation to identify buildings damaged by the Al Haouz earthquake continues in the province of Azilal to take stock of the damage caused by this earthquake .Thus, joint commissions made up, in particular, of representatives of the town planning and equipment divisions within of the prefecture of the province of Azilal, the regional planning inspectorate, the Béni Mellal Urban Agency and the municipalities concerned were deployed in some 80 Douarsto identify the buildings which were partially or totally damaged by the earthquake , we learned from the prefecture of the province of Azilal.","{'geoWidget': [60938, 60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 04:27:12.664451+00:00,"[60938, 60875, 60909]",['fairly reliable'],"[['shelter', 'capacities & response->government and local authorities']]",['19-09-2023'],,,
3939,118442,758502,2341,"At the same time, the services of the prefecture of the province of Azilal are increasing their efforts to alleviate the suffering of the affected populations by providing them with assistance and support in accordance with the High Royal Instructions .","{'geoWidget': [60938, 60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 04:30:12.504150+00:00,"[60938, 60875]",['fairly reliable'],"[['cross', 'capacities & response->government and local authorities']]",['19-09-2023'],,,
3939,118445,758593,2341,"In accordance with the High Royal Instructions, and in the continuity of its actions carried out to support the victims of the earthquake, the Mohammed VI Foundation for the Promotion of Social Works of Education-Training, faithful to its values ​​of mutual aid and solidarity, is mobilizing its first Mobile Diagnostic Center “Azyr Santé Mobile” to provide medical care to affected populations in the Aoulouz area, near Taroudant.","{'geoWidget': [60875, 60935], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['health', 'capacities & response->national actors'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:14:41.136501+00:00,"[60875, 60935]",['fairly reliable'],"[['health', 'capacities & response->national actors']]",['19-09-2023'],,,
3939,118448,758767,2341,"“Le Matin” Group made its contribution to the surge of national solidarity following the Al Haouz earthquake by donating more than 1 million DH. The group is making a donation worth more than 600,000 DH, including 500,000 DH for account 126 and 105,000 DH in kind for the benefit of affected children, in addition to voluntary contributions from managers and employees worth more than 400,000 DH.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['livelihoods', 'capacities & response->national actors'], 'dateRangeWidget': ['19-09-2023'], 'multiselectWidget': ['children (< 18 years)']}",2023-09-20 06:14:44.619262+00:00,[60875],['fairly reliable'],"[['livelihoods', 'capacities & response->national actors']]",['19-09-2023'],,['children (< 18 years)'],
3939,118449,758530,2341,"The Tanger Med/Marsa Maroc Group donates 250 million dirhams to the Special Fund created following High Royal Instructions to help the victims of the Al Haouz earthquake .At the same time, the Tanger Med/Marsa Maroc Foundation provides support to local populations in partnership with various stakeholders. “These contributions are fully in line with the context of national solidarity towards the populations affected by this disaster”, indicates the group in a press release.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'capacities & response->national actors'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 04:39:12.296297+00:00,"[60875, 60909]",['fairly reliable'],"[['cross', 'capacities & response->national actors']]",['19-09-2023'],,,
3939,118450,758520,2341,"As part of the national mobilization facing the fallout from the earthquake which shook the Province of Al Haouz, a contribution of 45 million Dirhams is paid by the ANP group to the Special Fund for the management of the effects of the earthquake which hit the Morocco. This is what the agency indicates in a press release. This contribution includes: - An amount of 30 million Dirhams paid by the National Ports Agency ; - And an amount of 15 million Dirhams paid by the group's subsidiary, Guichet Unique National du Commerce Extérieur PORTNET SA.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 04:36:12.414397+00:00,"[60875, 60909]",['fairly reliable'],"[['cross', 'capacities & response->government and local authorities']]",['19-09-2023'],,,
3939,118461,758596,2341,"According to Al-Akhbar daily, which reported the news in its issue of Tuesday, September 19, 2023, residents of the districts affected by the earthquake were surprised by the influx of strangers to the area, who set up tents and claim that they lost their homes as a result of the earthquake or that they lost members of their families after their homes collapsed. Their desire to be counted by the authorities.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian profile->push/pull factors'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:14:41.205041+00:00,"[60875, 60883]",['fairly reliable'],,['19-09-2023'],['humanitarian profile->push/pull factors'],,
3939,118461,758602,2341,"A statement from the Royal Court, issued after the working session chaired by King Mohammed VI, confirmed that the King ordered urgent measures to be taken to reconstruct the region, and to mobilize all means with the necessary speed and efficiency in order to provide assistance to the affected families and citizens, especially in order to implement measures related to rehabilitation and construction in the area. Areas affected by this natural disaster with unprecedented effects as soon as possible.","{'geoWidget': [60913, 60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:14:41.336906+00:00,"[60913, 60875]",['fairly reliable'],"[['shelter', 'capacities & response->government and local authorities']]",['19-09-2023'],,,
3939,118461,758633,2341,"The first version of the rehousing program, which was presented in the hands of His Majesty the King and which was prepared by the ministerial committee that was formed according to royal instructions, concerns about 50,000 homes that collapsed completely or partially across the five affected regions.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'shelter', 'scope & scale->damages & losses', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:14:41.763285+00:00,"[60875, 60883]",['fairly reliable'],"[['shelter', 'scope & scale->damages & losses'], ['shelter', 'capacities & response->government and local authorities']]",['19-09-2023'],,,
3939,118461,758634,2341,"On the one hand, the program includes urgent initiatives for temporary shelter, especially through appropriate shelter formats on the spot and in structures resistant to cold and weather disturbances, or in prepared reception spaces that have all the necessary facilities. On the other hand, the state will grant emergency assistance worth 30,000 dirhams to the families concerned. In this regard, the King drew the attention of the competent authorities to the fact that the rehousing process is a top priority and must be carried out in respect of the necessary conditions related to fairness and constant attention to the needs of the population concerned.","{'geoWidget': [60913, 60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['livelihoods', 'shelter', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:14:41.985959+00:00,"[60913, 60875]",['fairly reliable'],"[['livelihoods', 'capacities & response->government and local authorities'], ['shelter', 'capacities & response->government and local authorities']]",['19-09-2023'],,,
3939,118462,758579,2341,"Monday, September 18, 2023, members of the Regional Division of the Judicial Police in Fez, based on accurate information provided by the services of the General Directorate of National Territorial Surveillance, were able to arrest four people between the ages of 30 and 45, with numerous criminal records, on suspicion of being linked to a criminal network. Involved in the theft of in-kind solidarity aid directed to victims of the Al Haouz earthquake.","{'geoWidget': [60913, 60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['protection', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['18-09-2023']}",2023-09-20 06:14:41.004393+00:00,"[60913, 60875]",['fairly reliable'],"[['protection', 'capacities & response->government and local authorities']]",['18-09-2023'],,,
3939,118464,758952,2341,"Students resumed their studies yesterday, Monday, in good conditions, in a number of groups affected by the earthquake that occurred in several regions of the Kingdom.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['education', 'capacities & response->system functionality'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:33:12.072899+00:00,[60875],['fairly reliable'],"[['education', 'capacities & response->system functionality']]",['19-09-2023'],,,
3939,118480,759520,2341,"Local authorities also work continuously to secure all residents’ needs, including food, clothing, mattresses, and blankets.Rescue teams continue their tremendous efforts to recover victims of the earthquake, which left thousands dead and injured.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['food', 'shelter', 'food', 'shelter', 'cross', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities', 'capacities & response->national actors'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 10:51:12.025072+00:00,[60875],['fairly reliable'],"[['food', 'humanitarian conditions->humanitarian conditions'], ['shelter', 'humanitarian conditions->humanitarian conditions'], ['food', 'capacities & response->government and local authorities'], ['shelter', 'capacities & response->government and local authorities'], ['cross', 'capacities & response->national actors']]",['15-09-2023'],,,
3939,118465,758994,2341,"The parliamentary representative from the “Al-Kitab” Party confirmed that “this situation has become troubling to many Bedouin residents, and deprives them of building spaces to shelter their livestock, especially since most of them have limited financial means.”","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'shelter', 'humanitarian conditions->living standards', 'scope & scale->drivers/aggravating factors'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:48:11.737683+00:00,[60875],['fairly reliable'],"[['shelter', 'humanitarian conditions->living standards'], ['shelter', 'scope & scale->drivers/aggravating factors']]",['19-09-2023'],,,
3939,118466,758648,2341,"The “Atlas Archers” battalion, affiliated with the Royal Armed Forces, mobilized its efforts and mobilized its members in the wake of the earthquake that struck the Al Haouz province on September 8th. These elite forces carried out an emergency mission to transport 30 tents to the mountainous areas of the Taroudant province, in difficult geographical and climatic conditions.","{'geoWidget': [60875, 60909, 60935], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['19-09-2023']}",2023-09-20 06:14:42.123472+00:00,"[60875, 60909, 60935]",['fairly reliable'],"[['shelter', 'capacities & response->government and local authorities']]",['19-09-2023'],,,
3939,118468,758618,2341,"The local population of Tahanaout and its environs, which is about 60 kilometers away from the city of Marrakesh, has resumed its economic and social activities, and is working to advance the region in the context of overcoming the earthquake phase and looking forward to a better situation.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'capacities & response->system functionality']}",2023-09-20 06:14:41.450577+00:00,"[60875, 60883]",['fairly reliable'],"[['cross', 'capacities & response->system functionality']]",,,,
3939,118476,758676,2341,"As part of its continued efforts to accompany and support those affected by the Al Haouz earthquake, the Mohammed V Foundation for Solidarity, on Thursday, in the Tzi’nast community in the Taroudant province, supervised the distribution of aid to the residents of three districts that were severely damaged by the earthquake.This concerns the districts of Assassi, Ait Iburk and Ait Boukhzir, which are under the territorial influence of the Taroudant province, adjacent to the Al Haouz province, and which have witnessed great efforts over the past few days to break their isolation due to the difficulty of their paths.","{'geoWidget': [60875, 60909, 60935], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian access->physical constraints'], 'matrix2dWidget': ['cross', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 06:14:43.102170+00:00,"[60875, 60909, 60935]",['fairly reliable'],"[['cross', 'capacities & response->government and local authorities']]",['15-09-2023'],['humanitarian access->physical constraints'],,
3939,118476,758702,2341,"The process of distributing aid, consisting mainly of food supplies, mattresses and blankets, which meets one of the urgent needs of the population in this difficult circumstance, was greatly appreciated by the population.The operation also included organizing a medical campaign to keep up with the health of the residents of the districts, supervised by specialized medical teams, who carried out examinations that benefited the residents of the three districts.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['food', 'shelter', 'health', 'food', 'shelter', 'health', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 06:14:43.428981+00:00,[60875],['fairly reliable'],"[['food', 'humanitarian conditions->humanitarian conditions'], ['shelter', 'humanitarian conditions->humanitarian conditions'], ['health', 'humanitarian conditions->humanitarian conditions'], ['food', 'capacities & response->government and local authorities'], ['shelter', 'capacities & response->government and local authorities'], ['health', 'capacities & response->government and local authorities']]",['15-09-2023'],,,
3939,118478,759311,2341,"The Ministry of Equipment and Water announced the opening of all roads that were closed following the earthquake that shook Morocco on Friday night.The Ministry reported in its daily bulletin that all roads were opened, after normal traffic was restored today on the road section linking Egil and Arki on Regional Road No. 2036.The Ministry explained that intervention teams affiliated with the Ministry of Equipment and Water opened a group of unclassified roads to reach the isolated circles, noting that the work is continuing.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'capacities & response->system functionality'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 09:36:11.779870+00:00,"[60875, 60909]",['fairly reliable'],"[['logistics', 'capacities & response->system functionality']]",['15-09-2023'],,,
3939,118481,759483,2341,"Amal Duraid, Director of the Regional Center for Blood Transfusion in the Casablanca-Settat region, confirmed that the current period has witnessed an unprecedented demand for blood donations, after the blood transfusion centers in the region received thousands of donors.The same regional official said that the center has begun contacting institutions, civil society associations, departments and state institutions wishing to donate blood to coordinate later dates covering the next three months.","{'geoWidget': [60875, 60902], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['health', 'humanitarian conditions->living standards'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 10:42:11.729036+00:00,"[60875, 60902]",['fairly reliable'],"[['health', 'humanitarian conditions->living standards']]",['15-09-2023'],,,
3939,118482,760132,2341,"As part of its efforts to accompany and support people affected by the Al Haouz earthquake, the Mohammed V Foundation for Solidarity established, yesterday, Thursday, in the Adassil community of the Chichaoua province, a mobile medical unit to provide the necessary treatments to those affected.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['health', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 06:09:12.111185+00:00,"[60875, 60883]",['fairly reliable'],"[['health', 'capacities & response->government and local authorities']]",['15-09-2023'],,,
3939,118482,760133,2341,"As part of this initiative, two people, a woman and a man, were evacuated by helicopter to the Mohammed VI University Hospital Center in Marrakesh. This rescue operation took place successfully despite the difficult geographical conditions. These two people, whose health condition requires immediate medical attention, were transported in a safe manner to the helicopter, where a medical team is on standby to provide urgent initial treatment.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['health', 'health', 'capacities & response->government and local authorities', 'humanitarian conditions->physical & mental wellbeing'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 06:12:12.431792+00:00,"[60875, 60883]",['fairly reliable'],"[['health', 'capacities & response->government and local authorities'], ['health', 'humanitarian conditions->physical & mental wellbeing']]",['15-09-2023'],,,
3939,118482,760144,2341,"After highlighting the strong mobilization of local authorities, the Royal Armed Forces, the Royal Gendarmerie, Civil Defense, auxiliary forces, and civil society associations, Saber pointed out that the Foundation, in close coordination with the authorities of the prefectures and regions concerned, has established regional and regional warehouses to collect food aid, clothing, tents, and blankets in order to ensure their smooth delivery to people.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['wash', 'shelter', 'food', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 06:15:12.894918+00:00,"[60875, 60883]",['fairly reliable'],"[['wash', 'capacities & response->government and local authorities'], ['shelter', 'capacities & response->government and local authorities'], ['food', 'capacities & response->government and local authorities']]",['15-09-2023'],,,
3939,118483,759255,2341,"More than one resident of Douar Aduz Ouluze, Taroudant Province, called, requesting food aid granted by the state along with benefactors.They said that most of them are still waiting for the authorities to intervene to grant them humanitarian aid, especially since they were among those affected by the ongoing September 8 earthquake, which left dead, wounded, and huge material losses.","{'geoWidget': [60875, 60935], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'food', 'scope & scale->damages & losses', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 09:03:12.083422+00:00,"[60875, 60935]",['fairly reliable'],"[['cross', 'scope & scale->damages & losses'], ['food', 'humanitarian conditions->humanitarian conditions']]",['15-09-2023'],,,
3939,118483,759259,2341,"The local authorities, along with the army, gendarmerie, rescue men, auxiliary forces, and medical teams, have made great efforts throughout this week, which have enabled the isolation of disaster-stricken areas, the rescue of dozens of those affected, and the search for the bodies of the victims under the rubble, in the valleys and mountains, in the largest province in the Kingdom.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'cross', 'capacities & response->government and local authorities', 'capacities & response->national actors'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 09:06:12.083032+00:00,[60875],['fairly reliable'],"[['cross', 'capacities & response->government and local authorities'], ['cross', 'capacities & response->national actors']]",['15-09-2023'],,,
3939,118484,759358,2341,"The residents of Tarfaya provided a shipment of food aid, which was transported and distributed by Mrs. Fatima bint Al-Shahid Abda Ibn Ahmed Laasiri, a member of the Transit Network towards Sustainable Development.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['food', 'capacities & response->national actors'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 09:57:12.503419+00:00,[60875],['fairly reliable'],"[['food', 'capacities & response->national actors']]",['15-09-2023'],,,
3939,118485,759392,2341,"Heba Press learned from its own sources that the exceptional operation initiated by the Customs and Direct and Indirect Taxes Administration to allow the passage of humanitarian aid to the victims of the Al Haouz earthquake will end on September 19 of the current year, while the door remains open as usual in the face of this or other aid, but through procedures. The applicable laws in this context.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['context->legal  & policy'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 10:03:11.996383+00:00,"[60875, 60909]",['fairly reliable'],,['15-09-2023'],['context->legal  & policy'],,
3939,118663,759855,2341,"In this respect, the Taroudannt Communal Council has warned the citizens concerned of almost 85 decisions to demolish buildings threatening ruin up to this date. In addition, other joint commissions will be mobilized to cover the rest of the province’s communes, whose damage toll includes 35 affected communes, 522 douars and 5497 families with over 24805 people affected.","{'geoWidget': [60875, 60935], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'scope & scale->damages & losses'], 'dateRangeWidget': ['20-09-2023']}",2023-09-21 04:36:12.688225+00:00,"[60875, 60935]",['fairly reliable'],"[['cross', 'scope & scale->damages & losses']]",['20-09-2023'],,,
3939,118682,759900,2341,"The earthquake which struck the Al Haouz region on September 8 is said to have affected more than 100,000 children, causing numerous psychological and social after-effects according to Unicef.","{'geoWidget': [60913, 60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['protection', 'protection', 'humanitarian conditions->physical & mental wellbeing', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['20-09-2023']}",2023-09-21 04:45:12.709974+00:00,"[60913, 60875]",['fairly reliable'],"[['protection', 'humanitarian conditions->physical & mental wellbeing'], ['protection', 'humanitarian conditions->humanitarian conditions']]",['20-09-2023'],,,
3939,118690,760649,2341,"His Majesty King Mohammed VI chaired this Wednesday at the Royal Palace in Rabat, a working session devoted to the reconstruction and general upgrading program of the regions affected by the Al Haouz earthquake.","{'matrix2dWidget': ['cross', 'capacities & response->government and local authorities']}",2023-09-21 10:18:12.741751+00:00,,,"[['cross', 'capacities & response->government and local authorities']]",,,,
3939,118486,759325,2341,"On royal instructions, public authorities provided a group of tents to residents of a number of areas affected by the earthquake. The authorities provided tents to shelter the survivors to protect them from the cold and climatic conditions, as part of the urgent initiative for temporary shelter.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 09:39:11.639980+00:00,"[60875, 60883]",['fairly reliable'],"[['shelter', 'capacities & response->government and local authorities']]",['15-09-2023'],,,
3939,118486,759328,2341,"This step comes within a program that includes urgent initiatives for temporary shelter, especially through appropriate shelter formats on the spot and in structures resistant to cold and weather disturbances, or in prepared reception spaces that have all the necessary facilities. In a related context, and in implementation of royal instructions, the Medical and Surgical Field Hospital continues to receive earthquake victims in Al Haouz Province and provide all health services for their benefit.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'health', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 09:42:11.952322+00:00,"[60875, 60883]",['fairly reliable'],"[['shelter', 'capacities & response->government and local authorities'], ['health', 'capacities & response->government and local authorities']]",['15-09-2023'],,,
3939,118487,760358,2341,"All measures have been taken, in implementation of the high instructions of His Majesty King Mohammed VI, to shelter the population affected by the earthquake that shook several regions of the Kingdom, and to protect them, in particular, from the possibility of bad weather conditions, according to what was learned from several identical sources on the spot.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 08:30:12.881309+00:00,"[60875, 60909]",['fairly reliable'],"[['shelter', 'capacities & response->government and local authorities']]",['15-09-2023'],,,
